run,optimizer,optimizer_label,layer,epoch,metric,n,mean,std,sem,confidence,critical_value,ci_half_width,ci_low,ci_high,minimum,maximum
AdamW,adamw,AdamW,fc3,26,alpha,3,4.707405,0.458951,0.264975,0.95,4.302653,1.140097,3.567308,5.847502,4.324209,5.21603
AdamW,adamw,AdamW,fc3,27,alpha,3,4.71245,0.459617,0.26536,0.95,4.302653,1.141752,3.570698,5.854202,4.326393,5.220864
AdamW,adamw,AdamW,fc3,28,alpha,3,4.715002,0.459012,0.265011,0.95,4.302653,1.140249,3.574752,5.855251,4.328288,5.222256
AdamW,adamw,AdamW,fc3,29,alpha,3,4.716482,0.45927,0.26516,0.95,4.302653,1.140891,3.575591,5.857372,4.328898,5.223744
AdamW,adamw,AdamW,fc3,30,alpha,3,4.717057,0.459338,0.265199,0.95,4.302653,1.141058,3.575999,5.858115,4.329283,5.224336
AdamW,adamw,AdamW,fc1,0,m_midpoint,3,224.0,14.106736,8.144528,0.95,4.302653,35.043075,188.956925,259.043075,209.0,237.0
AdamW,adamw,AdamW,fc1,1,m_midpoint,3,218.0,10.392305,6.0,0.95,4.302653,25.815916,192.184084,243.815916,212.0,230.0
AdamW,adamw,AdamW,fc1,2,m_midpoint,3,214.333333,3.785939,2.185813,0.95,4.302653,9.404794,204.92854,223.738127,210.0,217.0
AdamW,adamw,AdamW,fc1,3,m_midpoint,3,216.666667,2.081666,1.20185,0.95,4.302653,5.171145,211.495522,221.837812,215.0,219.0
AdamW,adamw,AdamW,fc1,4,m_midpoint,3,220.666667,1.527525,0.881917,0.95,4.302653,3.794583,216.872084,224.46125,219.0,222.0
AdamW,adamw,AdamW,fc1,5,m_midpoint,3,223.666667,2.081666,1.20185,0.95,4.302653,5.171145,218.495522,228.837812,222.0,226.0
AdamW,adamw,AdamW,fc1,6,m_midpoint,3,226.666667,2.081666,1.20185,0.95,4.302653,5.171145,221.495522,231.837812,225.0,229.0
AdamW,adamw,AdamW,fc1,7,m_midpoint,3,227.0,3.464102,2.0,0.95,4.302653,8.605305,218.394695,235.605305,225.0,231.0
AdamW,adamw,AdamW,fc1,8,m_midpoint,3,228.0,1.732051,1.0,0.95,4.302653,4.302653,223.697347,232.302653,227.0,230.0
AdamW,adamw,AdamW,fc1,9,m_midpoint,3,229.666667,1.154701,0.666667,0.95,4.302653,2.868435,226.798232,232.535102,229.0,231.0
AdamW,adamw,AdamW,fc1,10,m_midpoint,3,231.0,2.645751,1.527525,0.95,4.302653,6.572411,224.427589,237.572411,229.0,234.0
AdamW,adamw,AdamW,fc1,11,m_midpoint,3,231.0,4.358899,2.516611,0.95,4.302653,10.828105,220.171895,241.828105,226.0,234.0
AdamW,adamw,AdamW,fc1,12,m_midpoint,3,232.333333,4.725816,2.728451,0.95,4.302653,11.739577,220.593757,244.07291,227.0,236.0
AdamW,adamw,AdamW,fc1,13,m_midpoint,3,232.666667,5.131601,2.962731,0.95,4.302653,12.747605,219.919062,245.414271,227.0,237.0
AdamW,adamw,AdamW,fc1,14,m_midpoint,3,234.333333,1.527525,0.881917,0.95,4.302653,3.794583,230.53875,238.127916,233.0,236.0
AdamW,adamw,AdamW,fc1,15,m_midpoint,3,234.666667,1.527525,0.881917,0.95,4.302653,3.794583,230.872084,238.46125,233.0,236.0
AdamW,adamw,AdamW,fc1,16,m_midpoint,3,235.0,1.0,0.57735,0.95,4.302653,2.484138,232.515862,237.484138,234.0,236.0
AdamW,adamw,AdamW,fc1,17,m_midpoint,3,235.666667,0.57735,0.333333,0.95,4.302653,1.434218,234.232449,237.100884,235.0,236.0
AdamW,adamw,AdamW,fc1,18,m_midpoint,3,235.666667,0.57735,0.333333,0.95,4.302653,1.434218,234.232449,237.100884,235.0,236.0
AdamW,adamw,AdamW,fc1,19,m_midpoint,3,235.0,1.0,0.57735,0.95,4.302653,2.484138,232.515862,237.484138,234.0,236.0
AdamW,adamw,AdamW,fc1,20,m_midpoint,3,235.333333,1.154701,0.666667,0.95,4.302653,2.868435,232.464898,238.201768,234.0,236.0
AdamW,adamw,AdamW,fc1,21,m_midpoint,3,235.333333,1.154701,0.666667,0.95,4.302653,2.868435,232.464898,238.201768,234.0,236.0
AdamW,adamw,AdamW,fc1,22,m_midpoint,3,235.333333,1.154701,0.666667,0.95,4.302653,2.868435,232.464898,238.201768,234.0,236.0
AdamW,adamw,AdamW,fc1,23,m_midpoint,3,235.333333,1.154701,0.666667,0.95,4.302653,2.868435,232.464898,238.201768,234.0,236.0
AdamW,adamw,AdamW,fc1,24,m_midpoint,3,235.333333,1.154701,0.666667,0.95,4.302653,2.868435,232.464898,238.201768,234.0,236.0
AdamW,adamw,AdamW,fc1,25,m_midpoint,3,235.333333,1.154701,0.666667,0.95,4.302653,2.868435,232.464898,238.201768,234.0,236.0
AdamW,adamw,AdamW,fc1,26,m_midpoint,3,235.666667,0.57735,0.333333,0.95,4.302653,1.434218,234.232449,237.100884,235.0,236.0
AdamW,adamw,AdamW,fc1,27,m_midpoint,3,235.333333,1.154701,0.666667,0.95,4.302653,2.868435,232.464898,238.201768,234.0,236.0
AdamW,adamw,AdamW,fc1,28,m_midpoint,3,235.666667,0.57735,0.333333,0.95,4.302653,1.434218,234.232449,237.100884,235.0,236.0
AdamW,adamw,AdamW,fc1,29,m_midpoint,3,235.666667,0.57735,0.333333,0.95,4.302653,1.434218,234.232449,237.100884,235.0,236.0
AdamW,adamw,AdamW,fc1,30,m_midpoint,3,235.666667,0.57735,0.333333,0.95,4.302653,1.434218,234.232449,237.100884,235.0,236.0
AdamW,adamw,AdamW,fc2,0,m_midpoint,3,203.0,8.888194,5.131601,0.95,4.302653,22.079499,180.920501,225.079499,196.0,213.0
AdamW,adamw,AdamW,fc2,1,m_midpoint,3,204.0,6.244998,3.605551,0.95,4.302653,15.513435,188.486565,219.513435,197.0,209.0
AdamW,adamw,AdamW,fc2,2,m_midpoint,3,200.0,3.464102,2.0,0.95,4.302653,8.605305,191.394695,208.605305,196.0,202.0
AdamW,adamw,AdamW,fc2,3,m_midpoint,3,199.0,2.0,1.154701,0.95,4.302653,4.968275,194.031725,203.968275,197.0,201.0
AdamW,adamw,AdamW,fc2,4,m_midpoint,3,199.666667,2.309401,1.333333,0.95,4.302653,5.73687,193.929796,205.403537,197.0,201.0
AdamW,adamw,AdamW,fc2,5,m_midpoint,3,203.333333,1.527525,0.881917,0.95,4.302653,3.794583,199.53875,207.127916,202.0,205.0
AdamW,adamw,AdamW,fc2,6,m_midpoint,3,209.0,1.0,0.57735,0.95,4.302653,2.484138,206.515862,211.484138,208.0,210.0
AdamW,adamw,AdamW,fc2,7,m_midpoint,3,210.333333,1.154701,0.666667,0.95,4.302653,2.868435,207.464898,213.201768,209.0,211.0
AdamW,adamw,AdamW,fc2,8,m_midpoint,3,210.666667,1.527525,0.881917,0.95,4.302653,3.794583,206.872084,214.46125,209.0,212.0
AdamW,adamw,AdamW,fc2,9,m_midpoint,3,210.666667,0.57735,0.333333,0.95,4.302653,1.434218,209.232449,212.100884,210.0,211.0
AdamW,adamw,AdamW,fc2,10,m_midpoint,3,211.0,1.0,0.57735,0.95,4.302653,2.484138,208.515862,213.484138,210.0,212.0
AdamW,adamw,AdamW,fc2,11,m_midpoint,3,211.666667,3.785939,2.185813,0.95,4.302653,9.404794,202.261873,221.07146,209.0,216.0
AdamW,adamw,AdamW,fc2,12,m_midpoint,3,212.666667,3.05505,1.763834,0.95,4.302653,7.589166,205.077501,220.255833,210.0,216.0
AdamW,adamw,AdamW,fc2,13,m_midpoint,3,212.333333,2.081666,1.20185,0.95,4.302653,5.171145,207.162188,217.504478,210.0,214.0
AdamW,adamw,AdamW,fc2,14,m_midpoint,3,213.333333,4.041452,2.333333,0.95,4.302653,10.039523,203.29381,223.372856,209.0,217.0
AdamW,adamw,AdamW,fc2,15,m_midpoint,3,214.0,5.0,2.886751,0.95,4.302653,12.420689,201.579311,226.420689,209.0,219.0
AdamW,adamw,AdamW,fc2,16,m_midpoint,3,213.666667,4.50925,2.603417,0.95,4.302653,11.201597,202.465069,224.868264,209.0,218.0
AdamW,adamw,AdamW,fc2,17,m_midpoint,3,213.333333,4.50925,2.603417,0.95,4.302653,11.201597,202.131736,224.534931,209.0,218.0
AdamW,adamw,AdamW,fc2,18,m_midpoint,3,213.333333,4.50925,2.603417,0.95,4.302653,11.201597,202.131736,224.534931,209.0,218.0
AdamW,adamw,AdamW,fc2,19,m_midpoint,3,213.0,4.0,2.309401,0.95,4.302653,9.936551,203.063449,222.936551,209.0,217.0
AdamW,adamw,AdamW,fc2,20,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,21,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,22,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,23,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,24,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,25,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,26,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,27,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,28,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,29,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc2,30,m_midpoint,3,213.666667,3.05505,1.763834,0.95,4.302653,7.589166,206.077501,221.255833,211.0,217.0
AdamW,adamw,AdamW,fc3,0,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,1,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,2,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,3,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,4,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,5,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,6,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,7,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,8,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,9,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,10,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,11,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,12,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,13,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,14,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,15,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,16,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,17,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,18,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,19,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,20,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,21,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,22,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,23,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,24,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,25,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,26,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,27,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,28,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,29,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc3,30,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
AdamW,adamw,AdamW,fc1,0,normalized_lambda_max,3,3.20139,0.055544,0.032068,0.95,4.302653,0.137978,3.063412,3.339369,3.140338,3.248933
AdamW,adamw,AdamW,fc1,1,normalized_lambda_max,3,3.233742,0.048524,0.028016,0.95,4.302653,0.120541,3.1132,3.354283,3.186243,3.283231
AdamW,adamw,AdamW,fc1,2,normalized_lambda_max,3,3.554045,0.061135,0.035296,0.95,4.302653,0.151867,3.402178,3.705912,3.487799,3.608289
AdamW,adamw,AdamW,fc1,3,normalized_lambda_max,3,4.194589,0.025984,0.015002,0.95,4.302653,0.064547,4.130042,4.259136,4.176659,4.224388
AdamW,adamw,AdamW,fc1,4,normalized_lambda_max,3,4.624391,0.096491,0.055709,0.95,4.302653,0.239697,4.384695,4.864088,4.547684,4.732727
AdamW,adamw,AdamW,fc1,5,normalized_lambda_max,3,4.901495,0.063581,0.036709,0.95,4.302653,0.157945,4.74355,5.05944,4.832063,4.956874
AdamW,adamw,AdamW,fc1,6,normalized_lambda_max,3,5.228778,0.163375,0.094324,0.95,4.302653,0.405845,4.822932,5.634623,5.041543,5.342362
AdamW,adamw,AdamW,fc1,7,normalized_lambda_max,3,5.442874,0.159554,0.092118,0.95,4.302653,0.396354,5.046521,5.839228,5.262627,5.566023
AdamW,adamw,AdamW,fc1,8,normalized_lambda_max,3,5.621231,0.115157,0.066486,0.95,4.302653,0.286067,5.335165,5.907298,5.501378,5.731033
AdamW,adamw,AdamW,fc1,9,normalized_lambda_max,3,5.890273,0.133083,0.076836,0.95,4.302653,0.330597,5.559677,6.22087,5.765417,6.030285
AdamW,adamw,AdamW,fc1,10,normalized_lambda_max,3,6.075643,0.052861,0.030519,0.95,4.302653,0.131314,5.944329,6.206956,6.041493,6.136531
AdamW,adamw,AdamW,fc1,11,normalized_lambda_max,3,6.236642,0.01861,0.010745,0.95,4.302653,0.04623,6.190412,6.282872,6.224452,6.258063
AdamW,adamw,AdamW,fc1,12,normalized_lambda_max,3,6.312188,0.09113,0.052614,0.95,4.302653,0.22638,6.085807,6.538568,6.234111,6.412322
AdamW,adamw,AdamW,fc1,13,normalized_lambda_max,3,6.3597,0.049263,0.028442,0.95,4.302653,0.122377,6.237322,6.482077,6.303097,6.3929
AdamW,adamw,AdamW,fc1,14,normalized_lambda_max,3,6.512156,0.12427,0.071747,0.95,4.302653,0.308704,6.203452,6.820861,6.418529,6.653143
AdamW,adamw,AdamW,fc1,15,normalized_lambda_max,3,6.53991,0.079579,0.045945,0.95,4.302653,0.197685,6.342225,6.737596,6.47067,6.626848
AdamW,adamw,AdamW,fc1,16,normalized_lambda_max,3,6.545801,0.062473,0.036069,0.95,4.302653,0.155193,6.390608,6.700993,6.482453,6.607361
AdamW,adamw,AdamW,fc1,17,normalized_lambda_max,3,6.555131,0.058759,0.033925,0.95,4.302653,0.145966,6.409165,6.701097,6.494985,6.612397
AdamW,adamw,AdamW,fc1,18,normalized_lambda_max,3,6.560117,0.058257,0.033635,0.95,4.302653,0.144718,6.415399,6.704835,6.499842,6.61612
AdamW,adamw,AdamW,fc1,19,normalized_lambda_max,3,6.568494,0.05687,0.032834,0.95,4.302653,0.141273,6.427221,6.709767,6.510579,6.624257
AdamW,adamw,AdamW,fc1,20,normalized_lambda_max,3,6.576991,0.055523,0.032056,0.95,4.302653,0.137927,6.439064,6.714919,6.521045,6.632081
AdamW,adamw,AdamW,fc1,21,normalized_lambda_max,3,6.583356,0.055081,0.031801,0.95,4.302653,0.136829,6.446528,6.720185,6.527975,6.638132
AdamW,adamw,AdamW,fc1,22,normalized_lambda_max,3,6.590044,0.053323,0.030786,0.95,4.302653,0.132461,6.457583,6.722504,6.537237,6.643867
AdamW,adamw,AdamW,fc1,23,normalized_lambda_max,3,6.595202,0.051848,0.029935,0.95,4.302653,0.128799,6.466403,6.724001,6.544358,6.648
AdamW,adamw,AdamW,fc1,24,normalized_lambda_max,3,6.600259,0.051719,0.02986,0.95,4.302653,0.128478,6.471782,6.728737,6.549646,6.653018
AdamW,adamw,AdamW,fc1,25,normalized_lambda_max,3,6.604119,0.050807,0.029333,0.95,4.302653,0.126212,6.477907,6.73033,6.554641,6.656158
AdamW,adamw,AdamW,fc1,26,normalized_lambda_max,3,6.607368,0.050207,0.028987,0.95,4.302653,0.12472,6.482648,6.732088,6.558778,6.659049
AdamW,adamw,AdamW,fc1,27,normalized_lambda_max,3,6.609889,0.049695,0.028692,0.95,4.302653,0.12345,6.486439,6.73334,6.561728,6.660988
AdamW,adamw,AdamW,fc1,28,normalized_lambda_max,3,6.611446,0.049297,0.028462,0.95,4.302653,0.122462,6.488984,6.733907,6.563796,6.66224
AdamW,adamw,AdamW,fc1,29,normalized_lambda_max,3,6.612252,0.049129,0.028365,0.95,4.302653,0.122044,6.490207,6.734296,6.564785,6.66289
AdamW,adamw,AdamW,fc1,30,normalized_lambda_max,3,6.612574,0.049123,0.028361,0.95,4.302653,0.122029,6.490545,6.734602,6.565124,6.663215
AdamW,adamw,AdamW,fc2,0,normalized_lambda_max,3,3.921392,0.020161,0.01164,0.95,4.302653,0.050084,3.871308,3.971476,3.908228,3.944603
AdamW,adamw,AdamW,fc2,1,normalized_lambda_max,3,3.924683,0.018461,0.010658,0.95,4.302653,0.04586,3.878823,3.970543,3.903482,3.937203
AdamW,adamw,AdamW,fc2,2,normalized_lambda_max,3,4.338873,0.164346,0.094885,0.95,4.302653,0.408258,3.930615,4.747131,4.202043,4.521164
AdamW,adamw,AdamW,fc2,3,normalized_lambda_max,3,5.262644,0.240501,0.138853,0.95,4.302653,0.597438,4.665207,5.860082,5.070514,5.532362
AdamW,adamw,AdamW,fc2,4,normalized_lambda_max,3,5.965751,0.239159,0.138079,0.95,4.302653,0.594104,5.371647,6.559855,5.721482,6.199449
AdamW,adamw,AdamW,fc2,5,normalized_lambda_max,3,6.580953,0.296226,0.171026,0.95,4.302653,0.735867,5.845085,7.31682,6.303054,6.892614
AdamW,adamw,AdamW,fc2,6,normalized_lambda_max,3,7.139998,0.330227,0.190657,0.95,4.302653,0.820329,6.319669,7.960327,6.906708,7.517855
AdamW,adamw,AdamW,fc2,7,normalized_lambda_max,3,7.598978,0.341028,0.196892,0.95,4.302653,0.847159,6.751818,8.446137,7.321832,7.979816
AdamW,adamw,AdamW,fc2,8,normalized_lambda_max,3,8.003705,0.429083,0.247731,0.95,4.302653,1.065902,6.937803,9.069607,7.722531,8.497589
AdamW,adamw,AdamW,fc2,9,normalized_lambda_max,3,8.412587,0.365542,0.211046,0.95,4.302653,0.908058,7.504529,9.320645,8.148217,8.829733
AdamW,adamw,AdamW,fc2,10,normalized_lambda_max,3,8.680838,0.394586,0.227815,0.95,4.302653,0.980207,7.700631,9.661045,8.377718,9.126994
AdamW,adamw,AdamW,fc2,11,normalized_lambda_max,3,9.030062,0.397708,0.229617,0.95,4.302653,0.987961,8.042101,10.018023,8.718594,9.47805
AdamW,adamw,AdamW,fc2,12,normalized_lambda_max,3,9.254182,0.305451,0.176352,0.95,4.302653,0.758782,8.4954,10.012963,9.047816,9.605074
AdamW,adamw,AdamW,fc2,13,normalized_lambda_max,3,9.537534,0.292779,0.169036,0.95,4.302653,0.727303,8.810231,10.264836,9.364824,9.875579
AdamW,adamw,AdamW,fc2,14,normalized_lambda_max,3,9.831855,0.512805,0.296068,0.95,4.302653,1.273878,8.557977,11.105733,9.481114,10.420389
AdamW,adamw,AdamW,fc2,15,normalized_lambda_max,3,9.910455,0.5092,0.293987,0.95,4.302653,1.264923,8.645532,11.175378,9.550607,10.493078
AdamW,adamw,AdamW,fc2,16,normalized_lambda_max,3,9.973165,0.538599,0.31096,0.95,4.302653,1.337955,8.63521,11.31112,9.580821,10.587235
AdamW,adamw,AdamW,fc2,17,normalized_lambda_max,3,10.02367,0.563544,0.325362,0.95,4.302653,1.399921,8.623749,11.423591,9.610859,10.665704
AdamW,adamw,AdamW,fc2,18,normalized_lambda_max,3,10.047219,0.55867,0.322548,0.95,4.302653,1.387813,8.659407,11.435032,9.641676,10.68446
AdamW,adamw,AdamW,fc2,19,normalized_lambda_max,3,10.079851,0.564327,0.325815,0.95,4.302653,1.401867,8.677984,11.481718,9.671353,10.723773
AdamW,adamw,AdamW,fc2,20,normalized_lambda_max,3,10.107079,0.566837,0.327263,0.95,4.302653,1.408101,8.698978,11.51518,9.697807,10.754068
AdamW,adamw,AdamW,fc2,21,normalized_lambda_max,3,10.135656,0.570196,0.329203,0.95,4.302653,1.416444,8.719211,11.5521,9.726691,10.786998
AdamW,adamw,AdamW,fc2,22,normalized_lambda_max,3,10.16028,0.571209,0.329787,0.95,4.302653,1.418961,8.741319,11.579241,9.751464,10.812942
AdamW,adamw,AdamW,fc2,23,normalized_lambda_max,3,10.183168,0.57172,0.330083,0.95,4.302653,1.420231,8.762936,11.603399,9.776815,10.836924
AdamW,adamw,AdamW,fc2,24,normalized_lambda_max,3,10.202959,0.573599,0.331168,0.95,4.302653,1.4249,8.778059,11.627858,9.796366,10.859055
AdamW,adamw,AdamW,fc2,25,normalized_lambda_max,3,10.220363,0.574517,0.331698,0.95,4.302653,1.42718,8.793184,11.647543,9.814226,10.8777
AdamW,adamw,AdamW,fc2,26,normalized_lambda_max,3,10.234005,0.575701,0.332381,0.95,4.302653,1.430121,8.803883,11.664126,9.82789,10.892842
AdamW,adamw,AdamW,fc2,27,normalized_lambda_max,3,10.244413,0.575454,0.332239,0.95,4.302653,1.429508,8.814905,11.673921,9.839329,10.903111
AdamW,adamw,AdamW,fc2,28,normalized_lambda_max,3,10.251423,0.575855,0.33247,0.95,4.302653,1.430503,8.820921,11.681926,9.846611,10.910671
AdamW,adamw,AdamW,fc2,29,normalized_lambda_max,3,10.25471,0.576252,0.332699,0.95,4.302653,1.431489,8.823221,11.686199,9.849874,10.914454
AdamW,adamw,AdamW,fc2,30,normalized_lambda_max,3,10.25607,0.576291,0.332722,0.95,4.302653,1.431586,8.824483,11.687656,9.851335,10.915879
AdamW,adamw,AdamW,fc3,0,normalized_lambda_max,3,1.246101,0.041304,0.023847,0.95,4.302653,0.102605,1.143496,1.348706,1.220047,1.293724
AdamW,adamw,AdamW,fc3,1,normalized_lambda_max,3,1.231551,0.044305,0.025579,0.95,4.302653,0.110059,1.121492,1.34161,1.205623,1.282708
AdamW,adamw,AdamW,fc3,2,normalized_lambda_max,3,1.249297,0.021445,0.012381,0.95,4.302653,0.053271,1.196026,1.302568,1.225768,1.267744
AdamW,adamw,AdamW,fc3,3,normalized_lambda_max,3,1.290227,0.029542,0.017056,0.95,4.302653,0.073387,1.216841,1.363614,1.267388,1.32359
AdamW,adamw,AdamW,fc3,4,normalized_lambda_max,3,1.316247,0.04176,0.02411,0.95,4.302653,0.103738,1.212508,1.419985,1.279974,1.361899
AdamW,adamw,AdamW,fc3,5,normalized_lambda_max,3,1.335945,0.048924,0.028246,0.95,4.302653,0.121534,1.214412,1.457479,1.289356,1.38691
AdamW,adamw,AdamW,fc3,6,normalized_lambda_max,3,1.350114,0.056908,0.032856,0.95,4.302653,0.141368,1.208745,1.491482,1.29766,1.410619
AdamW,adamw,AdamW,fc3,7,normalized_lambda_max,3,1.354851,0.045298,0.026153,0.95,4.302653,0.112527,1.242324,1.467378,1.310935,1.401415
AdamW,adamw,AdamW,fc3,8,normalized_lambda_max,3,1.354481,0.054883,0.031687,0.95,4.302653,0.136338,1.218143,1.490819,1.30319,1.412362
AdamW,adamw,AdamW,fc3,9,normalized_lambda_max,3,1.35946,0.053513,0.030896,0.95,4.302653,0.132934,1.226526,1.492394,1.311969,1.417442
AdamW,adamw,AdamW,fc3,10,normalized_lambda_max,3,1.358468,0.049991,0.028862,0.95,4.302653,0.124185,1.234283,1.482652,1.311707,1.41116
AdamW,adamw,AdamW,fc3,11,normalized_lambda_max,3,1.370069,0.044482,0.025681,0.95,4.302653,0.110498,1.259571,1.480568,1.326183,1.415124
AdamW,adamw,AdamW,fc3,12,normalized_lambda_max,3,1.37516,0.049694,0.028691,0.95,4.302653,0.123446,1.251714,1.498607,1.327048,1.426297
AdamW,adamw,AdamW,fc3,13,normalized_lambda_max,3,1.37774,0.049388,0.028514,0.95,4.302653,0.122687,1.255053,1.500427,1.330678,1.429165
AdamW,adamw,AdamW,fc3,14,normalized_lambda_max,3,1.372695,0.057188,0.033018,0.95,4.302653,0.142063,1.230632,1.514759,1.314232,1.428517
AdamW,adamw,AdamW,fc3,15,normalized_lambda_max,3,1.372101,0.058124,0.033558,0.95,4.302653,0.144387,1.227714,1.516488,1.31289,1.429073
AdamW,adamw,AdamW,fc3,16,normalized_lambda_max,3,1.373986,0.053602,0.030947,0.95,4.302653,0.133154,1.240831,1.50714,1.320821,1.428014
AdamW,adamw,AdamW,fc3,17,normalized_lambda_max,3,1.373666,0.052498,0.03031,0.95,4.302653,0.130412,1.243254,1.504078,1.322106,1.427054
AdamW,adamw,AdamW,fc3,18,normalized_lambda_max,3,1.37338,0.051592,0.029787,0.95,4.302653,0.128162,1.245218,1.501542,1.322932,1.426045
AdamW,adamw,AdamW,fc3,19,normalized_lambda_max,3,1.372728,0.051563,0.02977,0.95,4.302653,0.12809,1.244638,1.500818,1.322261,1.425321
