run,optimizer,optimizer_label,epoch,metric,n,mean,std,sem,confidence,critical_value,ci_half_width,ci_low,ci_high,minimum,maximum
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,6,test_loss_gap,3,0.09963436,0.009986081,0.005765467,0.95,4.302653,0.0248068,0.07482756,0.1244412,0.09309738,0.1111292
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,7,test_loss_gap,3,0.08999558,0.009162184,0.005289789,0.95,4.302653,0.02276013,0.06723545,0.1127557,0.08265472,0.1002637
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,8,test_loss_gap,3,0.09329483,0.005315972,0.003069178,0.95,4.302653,0.01320561,0.08008923,0.1065004,0.09012428,0.09943206
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,9,test_loss_gap,3,0.1004836,0.01185378,0.00684378,0.95,4.302653,0.02944641,0.07103721,0.12993,0.0872104,0.1100148
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,10,test_loss_gap,3,0.1039506,0.002199125,0.001269665,0.95,4.302653,0.005462929,0.09848768,0.1094135,0.1015648,0.1058965
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,11,test_loss_gap,3,0.1027719,0.004007678,0.002313834,0.95,4.302653,0.009955624,0.09281626,0.1127275,0.09814542,0.1051765
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,12,test_loss_gap,3,0.1021496,0.001437127,0.0008297256,0.95,4.302653,0.003570021,0.09857962,0.1057197,0.100574,0.1033885
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,13,test_loss_gap,3,0.1050902,0.007034782,0.004061533,0.95,4.302653,0.01747537,0.08761487,0.1225656,0.09731904,0.1110239
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,14,test_loss_gap,3,0.1040352,0.007681556,0.004434948,0.95,4.302653,0.01908204,0.08495315,0.1231172,0.09526277,0.1095571
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,15,test_loss_gap,3,0.1028647,0.007754994,0.004477348,0.95,4.302653,0.01926447,0.08360022,0.1221292,0.09401663,0.1084819
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,16,test_loss_gap,3,0.104118,0.006106417,0.003525541,0.95,4.302653,0.01516918,0.08894882,0.1192872,0.09776012,0.1099373
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,17,test_loss_gap,3,0.08938582,0.006933612,0.004003123,0.95,4.302653,0.01722405,0.07216177,0.1066099,0.08377161,0.09713615
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,18,test_loss_gap,3,0.09240791,0.007521364,0.004342462,0.95,4.302653,0.0186841,0.07372381,0.111092,0.08644529,0.1008579
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,19,test_loss_gap,3,0.08973888,0.006699688,0.003868066,0.95,4.302653,0.01664295,0.07309593,0.1063818,0.08319561,0.09658473
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,20,test_loss_gap,3,0.0880818,0.006839403,0.003948731,0.95,4.302653,0.01699002,0.07109178,0.1050718,0.08184955,0.09539873
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,21,test_loss_gap,3,0.0876702,0.001732811,0.001000439,0.95,4.302653,0.004304542,0.08336566,0.09197475,0.08666338,0.08967107
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,22,test_loss_gap,3,0.08911497,0.003436379,0.001983994,0.95,4.302653,0.008536437,0.08057853,0.09765141,0.08633422,0.09295673
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,23,test_loss_gap,3,0.09135796,0.00514986,0.002973273,0.95,4.302653,0.01279296,0.078565,0.1041509,0.08565358,0.09566482
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,24,test_loss_gap,3,0.09343768,0.006043492,0.003489212,0.95,4.302653,0.01501287,0.07842482,0.1084506,0.08743257,0.09951883
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,25,test_loss_gap,3,0.09308897,0.001917128,0.001106854,0.95,4.302653,0.004762409,0.08832657,0.09785138,0.09099464,0.09475719
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,26,test_loss_gap,3,0.09128798,0.003851725,0.002223794,0.95,4.302653,0.009568214,0.08171977,0.1008562,0.08684128,0.09358801
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,27,test_loss_gap,3,0.09026368,0.003808929,0.002199086,0.95,4.302653,0.009461904,0.08080178,0.09972558,0.08596104,0.09320455
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,28,test_loss_gap,3,0.09103043,0.004525998,0.002613086,0.95,4.302653,0.0112432,0.07978722,0.1022736,0.08645019,0.09550016
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,29,test_loss_gap,3,0.09114989,0.004647452,0.002683208,0.95,4.302653,0.01154491,0.07960498,0.1026948,0.08664223,0.09592554
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,30,test_loss_gap,3,0.09121112,0.005300419,0.003060199,0.95,4.302653,0.01316697,0.07804415,0.1043781,0.08599746,0.09659423
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,0,train_accuracy,3,0.1053636,0.01751759,0.01011378,0.95,4.302653,0.04351609,0.06184754,0.1488797,0.08578182,0.1195455
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,1,train_accuracy,3,0.976903,0.0005130796,0.0002962267,0.95,4.302653,0.00127456,0.9756285,0.9781776,0.9765455,0.9774909
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,2,train_accuracy,3,0.9921697,0.0007950952,0.0004590484,0.95,4.302653,0.001975126,0.9901946,0.9941448,0.9912545,0.9926909
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,3,train_accuracy,3,0.9954667,0.0003213265,0.0001855179,0.95,4.302653,0.0007982192,0.9946684,0.9962649,0.9952545,0.9958364
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,4,train_accuracy,3,0.9965455,0.001084679,0.0006262398,0.95,4.302653,0.002694492,0.993851,0.9992399,0.9954182,0.9975818
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,5,train_accuracy,3,0.9966788,0.0001866037,0.0001077357,0.95,4.302653,0.0004635493,0.9962152,0.9971423,0.9964727,0.9968364
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,6,train_accuracy,3,0.9973879,0.0008636523,0.0004986299,0.95,4.302653,0.002145431,0.9952424,0.9995333,0.9965273,0.9982545
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,7,train_accuracy,3,0.9979152,0.0001237611,7.145349e-05,0.95,4.302653,0.0003074396,0.9976077,0.9982226,0.9978182,0.9980545
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,8,train_accuracy,3,0.9983091,0.0004367423,0.0002521533,0.95,4.302653,0.001084928,0.9972242,0.999394,0.9978182,0.9986545
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,9,train_accuracy,3,0.9980242,0.0002316547,0.0001337459,0.95,4.302653,0.0005754622,0.9974488,0.9985997,0.9978727,0.9982909
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,10,train_accuracy,3,0.9985758,0.0001927044,0.0001112579,0.95,4.302653,0.0004787043,0.9980971,0.9990545,0.9984,0.9987818
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,11,train_accuracy,3,0.9990364,9.620914e-05,5.554637e-05,0.95,4.302653,0.0002389967,0.9987974,0.9992754,0.9989273,0.9991091
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,12,train_accuracy,3,0.9992424,0.0001747095,0.0001008686,0.95,4.302653,0.0004340025,0.9988084,0.9996764,0.9990545,0.9994
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,13,train_accuracy,3,0.9990788,0.0004054722,0.0002340995,0.95,4.302653,0.001007249,0.9980715,1.000086,0.9986182,0.9993818
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,14,train_accuracy,3,0.9994182,0.000131111,7.569695e-05,0.95,4.302653,0.0003256977,0.9990925,0.9997439,0.9993091,0.9995636
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,15,train_accuracy,3,0.9995879,0.0001458328,8.419663e-05,0.95,4.302653,0.0003622689,0.9992256,0.9999501,0.9994364,0.9997273
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,16,train_accuracy,3,0.9998182,3.636364e-05,2.099456e-05,0.95,4.302653,9.033228e-05,0.9997278,0.9999085,0.9997818,0.9998545
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,17,train_accuracy,3,0.9999394,1.049728e-05,6.060606e-06,0.95,4.302653,2.607668e-05,0.9999133,0.9999655,0.9999273,0.9999455
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,18,train_accuracy,3,0.9999455,3.149183e-05,1.818182e-05,0.95,4.302653,7.823005e-05,0.9998672,1.000024,0.9999091,0.9999636
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,19,train_accuracy,3,0.9999939,1.049728e-05,6.060606e-06,0.95,4.302653,2.607668e-05,0.9999679,1.00002,0.9999818,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,20,train_accuracy,3,0.9999939,1.049728e-05,6.060606e-06,0.95,4.302653,2.607668e-05,0.9999679,1.00002,0.9999818,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,21,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,22,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,23,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,24,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,25,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,26,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,27,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,28,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,29,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,30,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,0,train_loss,3,3.171538,0.2630029,0.1518448,0.95,4.302653,0.6533354,2.518202,3.824873,2.868125,3.334459
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,1,train_loss,3,0.08740046,0.001148175,0.0006628991,0.95,4.302653,0.002852225,0.08454823,0.09025268,0.08659544,0.08871525
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,2,train_loss,3,0.02801891,0.001423377,0.000821787,0.95,4.302653,0.003535864,0.02448304,0.03155477,0.02707871,0.02965649
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,3,train_loss,3,0.01432741,0.0009709963,0.000560605,0.95,4.302653,0.002412088,0.01191532,0.01673949,0.0132437,0.0151183
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,4,train_loss,3,0.01090461,0.00295864,0.001708171,0.95,4.302653,0.007349668,0.003554939,0.01825428,0.007954431,0.01387164
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,5,train_loss,3,0.009719633,0.0001030593,5.950129e-05,0.95,4.302653,0.0002560134,0.009463619,0.009975646,0.009623652,0.009828549
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,6,train_loss,3,0.008402185,0.002848925,0.001644828,0.95,4.302653,0.007077123,0.001325062,0.01547931,0.005352829,0.01099572
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,7,train_loss,3,0.006279431,0.0006041176,0.0003487875,0.95,4.302653,0.001500711,0.004778719,0.007780142,0.00558696,0.006698615
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,8,train_loss,3,0.005224005,0.001622731,0.0009368844,0.95,4.302653,0.004031088,0.001192916,0.009255093,0.004235969,0.007096825
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,9,train_loss,3,0.005982823,0.0005059154,0.0002920904,0.95,4.302653,0.001256763,0.004726059,0.007239586,0.00550971,0.006516152
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,10,train_loss,3,0.004316457,0.0004117249,0.0002377095,0.95,4.302653,0.001022781,0.003293676,0.005339239,0.003925745,0.004746388
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,11,train_loss,3,0.002947278,0.0003361659,0.0001940855,0.95,4.302653,0.0008350823,0.002112196,0.00378236,0.002599948,0.00327104
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,12,train_loss,3,0.002360566,0.0004249084,0.000245321,0.95,4.302653,0.001055531,0.001305035,0.003416097,0.001928236,0.002777642
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,13,train_loss,3,0.002712982,0.001077648,0.0006221803,0.95,4.302653,0.002677026,3.595649e-05,0.005390008,0.002053466,0.00395658
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,14,train_loss,3,0.001762299,0.000274614,0.0001585485,0.95,4.302653,0.0006821789,0.00108012,0.002444478,0.001461896,0.002000429
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,15,train_loss,3,0.001190356,0.0004498718,0.0002597336,0.95,4.302653,0.001117544,7.281266e-05,0.0023079,0.0009062075,0.001709033
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,16,train_loss,3,0.0006273906,9.984103e-05,5.764325e-05,0.95,4.302653,0.0002480189,0.0003793717,0.0008754094,0.0005208783,0.0007188512
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,17,train_loss,3,0.0002389651,5.483872e-05,3.166115e-05,0.95,4.302653,0.0001362269,0.0001027382,0.000375192,0.0002026956,0.0003020518
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,18,train_loss,3,0.000198213,0.0001275567,7.36449e-05,0.95,4.302653,0.0003168684,-0.0001186555,0.0005150814,0.0001016093,0.0003428035
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,19,train_loss,3,3.252249e-05,2.701956e-05,1.559975e-05,0.95,4.302653,6.71203e-05,-3.459781e-05,9.964279e-05,9.312562e-06,6.218378e-05
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,20,train_loss,3,1.158098e-05,7.970886e-06,4.601993e-06,0.95,4.302653,1.980078e-05,-8.219795e-06,3.138176e-05,4.466436e-06,2.019518e-05
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,21,train_loss,3,4.168886e-07,2.608612e-07,1.506083e-07,0.95,4.302653,6.48015e-07,-2.311264e-07,1.064904e-06,2.359359e-07,7.159091e-07
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,22,train_loss,3,6.552758e-08,2.320442e-08,1.339708e-08,0.95,4.302653,5.764297e-08,7.884609e-09,1.231705e-07,4.771939e-08,9.176938e-08
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,23,train_loss,3,1.646776e-08,8.951123e-09,5.167933e-09,0.95,4.302653,2.223582e-08,-5.76806e-09,3.870358e-08,6.151187e-09,2.217268e-08
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,24,train_loss,3,1.9521e-09,1.917858e-09,1.107276e-09,0.95,4.302653,4.764224e-09,-2.812124e-09,6.716323e-09,7.889485e-10,4.165695e-09
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,25,train_loss,3,1.705054e-10,9.109272e-11,5.259241e-11,0.95,4.302653,2.262869e-10,-5.578147e-11,3.967923e-10,9.319998e-11,2.709302e-10
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,26,train_loss,3,7.875037e-11,3.260781e-11,1.882613e-11,0.95,4.302653,8.100229e-11,-2.251921e-12,1.597527e-10,4.768371e-11,1.12707e-10
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,27,train_loss,3,4.407131e-11,1.270005e-11,7.332376e-12,0.95,4.302653,3.154867e-11,1.252264e-11,7.561998e-11,3.467906e-11,5.852092e-11
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,28,train_loss,3,4.190387e-11,1.193734e-11,6.892025e-12,0.95,4.302653,2.965399e-11,1.224988e-11,7.155786e-11,3.034418e-11,5.418604e-11
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,29,train_loss,3,4.262635e-11,1.537713e-11,8.877989e-12,0.95,4.302653,3.81989e-11,4.427446e-12,8.082525e-11,2.60093e-11,5.635348e-11
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,30,train_loss,3,5.346356e-11,1.251373e-12,7.224806e-13,0.95,4.302653,3.108583e-12,5.035497e-11,5.657214e-11,5.20186e-11,5.418604e-11
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,0,validation_accuracy,3,0.1020667,0.01158677,0.006689627,0.95,4.302653,0.02878314,0.07328352,0.1308498,0.0888,0.1102
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,1,validation_accuracy,3,0.9668,0.0005291503,0.000305505,0.95,4.302653,0.001314482,0.9654855,0.9681145,0.9664,0.9674
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,2,validation_accuracy,3,0.9766,0.001249,0.0007211103,0.95,4.302653,0.003102687,0.9734973,0.9797027,0.9756,0.978
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,3,validation_accuracy,3,0.9775333,0.001514376,0.0008743251,0.95,4.302653,0.003761917,0.9737714,0.9812953,0.9758,0.9786
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,4,validation_accuracy,3,0.9798,0.001058301,0.0006110101,0.95,4.302653,0.002628964,0.977171,0.982429,0.9786,0.9806
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,5,validation_accuracy,3,0.9793333,0.001301281,0.0007512952,0.95,4.302653,0.003232562,0.9761008,0.9825659,0.978,0.9806
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,6,validation_accuracy,3,0.979,0.004386342,0.002532456,0.95,4.302653,0.01089628,0.9681037,0.9898963,0.9752,0.9838
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,7,validation_accuracy,3,0.9807333,0.00170098,0.0009820613,0.95,4.302653,0.004225469,0.9765079,0.9849588,0.979,0.9824
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,8,validation_accuracy,3,0.9813333,0.001501111,0.0008666667,0.95,4.302653,0.003728966,0.9776044,0.9850623,0.9798,0.9828
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,9,validation_accuracy,3,0.9794667,0.00170098,0.0009820613,0.95,4.302653,0.004225469,0.9752412,0.9836921,0.9782,0.9814
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,10,validation_accuracy,3,0.9818667,0.0008326664,0.0004807402,0.95,4.302653,0.002068458,0.9797982,0.9839351,0.9812,0.9828
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,11,validation_accuracy,3,0.9828667,0.0009237604,0.0005333333,0.95,4.302653,0.002294748,0.9805719,0.9851614,0.9818,0.9834
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,12,validation_accuracy,3,0.9816,0.001,0.0005773503,0.95,4.302653,0.002484138,0.9791159,0.9840841,0.9806,0.9826
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,13,validation_accuracy,3,0.9832,0.001907878,0.001101514,0.95,4.302653,0.004739433,0.9784606,0.9879394,0.9812,0.985
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,14,validation_accuracy,3,0.9833333,0.0008326664,0.0004807402,0.95,4.302653,0.002068458,0.9812649,0.9854018,0.9824,0.984
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,15,validation_accuracy,3,0.9844,0.00183303,0.001058301,0.95,4.302653,0.0045535,0.9798465,0.9889535,0.9828,0.9864
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,16,validation_accuracy,3,0.9852,0.001113553,0.0006429101,0.95,4.302653,0.002766219,0.9824338,0.9879662,0.9842,0.9864
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,17,validation_accuracy,3,0.9848,0.0005291503,0.000305505,0.95,4.302653,0.001314482,0.9834855,0.9861145,0.9842,0.9852
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,18,validation_accuracy,3,0.986,0.0006,0.0003464102,0.95,4.302653,0.001490483,0.9845095,0.9874905,0.9854,0.9866
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,19,validation_accuracy,3,0.9862667,0.001137248,0.0006565905,0.95,4.302653,0.002825081,0.9834416,0.9890917,0.985,0.9872
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,20,validation_accuracy,3,0.9869333,0.0001154701,6.666667e-05,0.95,4.302653,0.0002868435,0.9866465,0.9872202,0.9868,0.987
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,21,validation_accuracy,3,0.9877333,0.0002309401,0.0001333333,0.95,4.302653,0.000573687,0.9871596,0.988307,0.9876,0.988
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,22,validation_accuracy,3,0.9874,0.0002,0.0001154701,0.95,4.302653,0.0004968275,0.9869032,0.9878968,0.9872,0.9876
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,23,validation_accuracy,3,0.9884,0.0003464102,0.0002,0.95,4.302653,0.0008605305,0.9875395,0.9892605,0.9882,0.9888
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,24,validation_accuracy,3,0.9886,0.0005291503,0.000305505,0.95,4.302653,0.001314482,0.9872855,0.9899145,0.9882,0.9892
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,25,validation_accuracy,3,0.9882667,0.0007023769,0.0004055175,0.95,4.302653,0.001744801,0.9865219,0.9900115,0.9876,0.989
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,26,validation_accuracy,3,0.9882667,0.0008082904,0.0004666667,0.95,4.302653,0.002007905,0.9862588,0.9902746,0.9874,0.989
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,27,validation_accuracy,3,0.9882,0.0009165151,0.0005291503,0.95,4.302653,0.00227675,0.9859233,0.9904767,0.9874,0.9892
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,28,validation_accuracy,3,0.9882,0.0009165151,0.0005291503,0.95,4.302653,0.00227675,0.9859233,0.9904767,0.9872,0.989
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,29,validation_accuracy,3,0.9882,0.0006928203,0.0004,0.95,4.302653,0.001721061,0.9864789,0.9899211,0.9878,0.989
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,30,validation_accuracy,3,0.9882667,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.9866696,0.9898637,0.9878,0.989
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,0,validation_accuracy_gap,3,0.00329697,0.00618613,0.003571564,0.95,4.302653,0.0153672,-0.01207023,0.01866417,-0.003018182,0.009345455
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,1,validation_accuracy_gap,3,0.01010303,0.0009192763,0.0005307444,0.95,4.302653,0.002283609,0.007819421,0.01238664,0.009272727,0.01109091
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,2,validation_accuracy_gap,3,0.0155697,0.0008395854,0.0004847348,0.95,4.302653,0.002085646,0.01348405,0.01765534,0.01469091,0.01636364
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,3,validation_accuracy_gap,3,0.01793333,0.001450259,0.0008373073,0.95,4.302653,0.003602643,0.01433069,0.02153598,0.01665455,0.01950909
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,4,validation_accuracy_gap,3,0.01674545,0.0006756692,0.0003900978,0.95,4.302653,0.001678455,0.015067,0.01842391,0.01603636,0.01738182
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,5,validation_accuracy_gap,3,0.01734545,0.001374983,0.0007938469,0.95,4.302653,0.003415647,0.01392981,0.0207611,0.01612727,0.01883636
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,6,validation_accuracy_gap,3,0.01838788,0.003542532,0.002045282,0.95,4.302653,0.008800137,0.009587742,0.02718802,0.01445455,0.02132727
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,7,validation_accuracy_gap,3,0.01718182,0.001584637,0.0009148906,0.95,4.302653,0.003936456,0.01324536,0.02111827,0.01565455,0.01881818
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,8,validation_accuracy_gap,3,0.01697576,0.001206228,0.0006964161,0.95,4.302653,0.002996437,0.01397932,0.01997219,0.01565455,0.01801818
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,9,validation_accuracy_gap,3,0.01855758,0.001845641,0.001065581,0.95,4.302653,0.004584827,0.01397275,0.0231424,0.01650909,0.02009091
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,10,validation_accuracy_gap,3,0.01670909,0.0008345831,0.0004818468,0.95,4.302653,0.002073219,0.01463587,0.01878231,0.01574545,0.0172
