run,optimizer,optimizer_label,epoch,metric,n,mean,std,sem,confidence,critical_value,ci_half_width,ci_low,ci_high,minimum,maximum
AdamW,adamw,AdamW,24,validation_accuracy,3,0.9856,0.0006928203,0.0004,0.95,4.302653,0.001721061,0.9838789,0.9873211,0.9848,0.986
AdamW,adamw,AdamW,25,validation_accuracy,3,0.9856,0.0006928203,0.0004,0.95,4.302653,0.001721061,0.9838789,0.9873211,0.9848,0.986
AdamW,adamw,AdamW,26,validation_accuracy,3,0.9854,0.0008717798,0.0005033223,0.95,4.302653,0.002165621,0.9832344,0.9875656,0.9844,0.986
AdamW,adamw,AdamW,27,validation_accuracy,3,0.9855333,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.9839363,0.9871304,0.9848,0.986
AdamW,adamw,AdamW,28,validation_accuracy,3,0.9855333,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.9839363,0.9871304,0.9848,0.986
AdamW,adamw,AdamW,29,validation_accuracy,3,0.9855333,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.9839363,0.9871304,0.9848,0.986
AdamW,adamw,AdamW,30,validation_accuracy,3,0.9855333,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.9839363,0.9871304,0.9848,0.986
AdamW,adamw,AdamW,0,validation_accuracy_gap,3,0.00329697,0.00618613,0.003571564,0.95,4.302653,0.0153672,-0.01207023,0.01866417,-0.003018182,0.009345455
AdamW,adamw,AdamW,1,validation_accuracy_gap,3,0.004163636,0.002536087,0.00146421,0.95,4.302653,0.006299989,-0.002136352,0.01046362,0.001254545,0.005909091
AdamW,adamw,AdamW,2,validation_accuracy_gap,3,0.0096,0.000960888,0.000554769,0.95,4.302653,0.002386978,0.007213022,0.01198698,0.008527273,0.01038182
AdamW,adamw,AdamW,3,validation_accuracy_gap,3,0.01201212,0.001176257,0.0006791125,0.95,4.302653,0.002921985,0.009090136,0.01493411,0.01069091,0.01294545
AdamW,adamw,AdamW,4,validation_accuracy_gap,3,0.01486061,0.001276661,0.0007370803,0.95,4.302653,0.003171401,0.01168921,0.01803201,0.01383636,0.01629091
AdamW,adamw,AdamW,5,validation_accuracy_gap,3,0.01690303,0.001779993,0.001027679,0.95,4.302653,0.004421747,0.01248128,0.02132478,0.01485455,0.01807273
AdamW,adamw,AdamW,6,validation_accuracy_gap,3,0.01665455,0.0008274226,0.0004777126,0.95,4.302653,0.002055432,0.01459911,0.01870998,0.01583636,0.01749091
AdamW,adamw,AdamW,7,validation_accuracy_gap,3,0.01667879,0.001923008,0.001110249,0.95,4.302653,0.004777018,0.01190177,0.02145581,0.01514545,0.01883636
AdamW,adamw,AdamW,8,validation_accuracy_gap,3,0.01670303,0.00152958,0.0008831033,0.95,4.302653,0.003799687,0.01290334,0.02050272,0.01512727,0.01818182
AdamW,adamw,AdamW,9,validation_accuracy_gap,3,0.01959394,0.001285692,0.0007422944,0.95,4.302653,0.003193835,0.0164001,0.02278777,0.01825455,0.02081818
AdamW,adamw,AdamW,10,validation_accuracy_gap,3,0.01684848,0.001391632,0.000803459,0.95,4.302653,0.003457005,0.01339148,0.02030549,0.016,0.01845455
AdamW,adamw,AdamW,11,validation_accuracy_gap,3,0.01658788,0.001440998,0.0008319603,0.95,4.302653,0.003579636,0.01300824,0.02016752,0.01521818,0.01809091
AdamW,adamw,AdamW,12,validation_accuracy_gap,3,0.01658788,0.001579239,0.0009117738,0.95,4.302653,0.003923046,0.01266483,0.02051092,0.01478182,0.01770909
AdamW,adamw,AdamW,13,validation_accuracy_gap,3,0.01755152,0.00136912,0.000790462,0.95,4.302653,0.003401083,0.01415043,0.0209526,0.01641818,0.01907273
AdamW,adamw,AdamW,14,validation_accuracy_gap,3,0.016,0.001289628,0.0007445671,0.95,4.302653,0.003203614,0.01279639,0.01920361,0.01452727,0.01692727
AdamW,adamw,AdamW,15,validation_accuracy_gap,3,0.01590909,0.001027393,0.0005931659,0.95,4.302653,0.002552187,0.0133569,0.01846128,0.01474545,0.01669091
AdamW,adamw,AdamW,16,validation_accuracy_gap,3,0.0148303,0.001024709,0.0005916157,0.95,4.302653,0.002545517,0.01228479,0.01737582,0.01409091,0.016
AdamW,adamw,AdamW,17,validation_accuracy_gap,3,0.0148,0.001058301,0.0006110101,0.95,4.302653,0.002628964,0.01217104,0.01742896,0.014,0.016
AdamW,adamw,AdamW,18,validation_accuracy_gap,3,0.01473333,0.0009451631,0.0005456902,0.95,4.302653,0.002347915,0.01238542,0.01708125,0.014,0.0158
AdamW,adamw,AdamW,19,validation_accuracy_gap,3,0.0146,0.001058301,0.0006110101,0.95,4.302653,0.002628964,0.01197104,0.01722896,0.0138,0.0158
AdamW,adamw,AdamW,20,validation_accuracy_gap,3,0.01466667,0.0008082904,0.0004666667,0.95,4.302653,0.002007905,0.01265876,0.01667457,0.0142,0.0156
AdamW,adamw,AdamW,21,validation_accuracy_gap,3,0.01446667,0.0008326664,0.0004807402,0.95,4.302653,0.002068458,0.01239821,0.01653512,0.0138,0.0154
AdamW,adamw,AdamW,22,validation_accuracy_gap,3,0.01453333,0.0007571878,0.0004371626,0.95,4.302653,0.001880959,0.01265237,0.01641429,0.014,0.0154
AdamW,adamw,AdamW,23,validation_accuracy_gap,3,0.0146,0.0006,0.0003464102,0.95,4.302653,0.001490483,0.01310952,0.01609048,0.014,0.0152
AdamW,adamw,AdamW,24,validation_accuracy_gap,3,0.0144,0.0006928203,0.0004,0.95,4.302653,0.001721061,0.01267894,0.01612106,0.014,0.0152
AdamW,adamw,AdamW,25,validation_accuracy_gap,3,0.0144,0.0006928203,0.0004,0.95,4.302653,0.001721061,0.01267894,0.01612106,0.014,0.0152
AdamW,adamw,AdamW,26,validation_accuracy_gap,3,0.0146,0.0008717798,0.0005033223,0.95,4.302653,0.002165621,0.01243438,0.01676562,0.014,0.0156
AdamW,adamw,AdamW,27,validation_accuracy_gap,3,0.01446667,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.01286959,0.01606374,0.014,0.0152
AdamW,adamw,AdamW,28,validation_accuracy_gap,3,0.01446667,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.01286959,0.01606374,0.014,0.0152
AdamW,adamw,AdamW,29,validation_accuracy_gap,3,0.01446667,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.01286959,0.01606374,0.014,0.0152
AdamW,adamw,AdamW,30,validation_accuracy_gap,3,0.01446667,0.0006429101,0.0003711843,0.95,4.302653,0.001597077,0.01286959,0.01606374,0.014,0.0152
AdamW,adamw,AdamW,0,validation_loss,3,3.170568,0.2343907,0.1353256,0.95,4.302653,0.5822589,2.588309,3.752827,2.900173,3.315961
AdamW,adamw,AdamW,1,validation_loss,3,0.1902327,0.002253756,0.001301206,0.95,4.302653,0.00559864,0.1846341,0.1958313,0.1879228,0.1924258
AdamW,adamw,AdamW,2,validation_loss,3,0.1114916,0.006695021,0.003865372,0.95,4.302653,0.01663135,0.09486029,0.128123,0.1044581,0.1177869
AdamW,adamw,AdamW,3,validation_loss,3,0.09181796,0.01395953,0.00805954,0.95,4.302653,0.0346774,0.05714056,0.1264954,0.07986023,0.1071578
AdamW,adamw,AdamW,4,validation_loss,3,0.08458955,0.007521599,0.004342597,0.95,4.302653,0.01868469,0.06590486,0.1032742,0.07666782,0.0916341
AdamW,adamw,AdamW,5,validation_loss,3,0.08208194,0.00714229,0.004123603,0.95,4.302653,0.01774243,0.06433951,0.09982437,0.07396919,0.08742273
AdamW,adamw,AdamW,6,validation_loss,3,0.0815349,0.008137572,0.004698229,0.95,4.302653,0.02021485,0.06132005,0.1017498,0.07213866,0.08628861
AdamW,adamw,AdamW,7,validation_loss,3,0.07739713,0.006737513,0.003889905,0.95,4.302653,0.01673691,0.06066022,0.09413404,0.07000785,0.08319961
AdamW,adamw,AdamW,8,validation_loss,3,0.08589185,0.007450814,0.004301729,0.95,4.302653,0.01850885,0.06738301,0.1044007,0.07736775,0.09116355
AdamW,adamw,AdamW,9,validation_loss,3,0.09426817,0.01213422,0.007005692,0.95,4.302653,0.03014306,0.06412511,0.1244112,0.08030818,0.1022865
AdamW,adamw,AdamW,10,validation_loss,3,0.08311757,0.004492892,0.002593973,0.95,4.302653,0.01116096,0.07195661,0.09427853,0.07935022,0.08809016
AdamW,adamw,AdamW,11,validation_loss,3,0.08084297,0.005981491,0.003453416,0.95,4.302653,0.01485885,0.06598412,0.09570182,0.0770185,0.087736
AdamW,adamw,AdamW,12,validation_loss,3,0.0818744,0.004351296,0.002512222,0.95,4.302653,0.01080922,0.07106518,0.09268362,0.07765359,0.08634539
AdamW,adamw,AdamW,13,validation_loss,3,0.08784123,0.002436749,0.001406858,0.95,4.302653,0.006053219,0.08178801,0.09389444,0.08629509,0.09065018
AdamW,adamw,AdamW,14,validation_loss,3,0.08251877,0.008474861,0.004892963,0.95,4.302653,0.02105272,0.06146605,0.1035715,0.07285196,0.08867046
AdamW,adamw,AdamW,15,validation_loss,3,0.07797029,0.005185657,0.002993941,0.95,4.302653,0.01288189,0.0650884,0.09085218,0.07238299,0.08262877
AdamW,adamw,AdamW,16,validation_loss,3,0.07443486,0.002647904,0.001528768,0.95,4.302653,0.006577759,0.0678571,0.08101262,0.07263858,0.07747576
AdamW,adamw,AdamW,17,validation_loss,3,0.07581354,0.003758329,0.002169872,0.95,4.302653,0.009336206,0.06647733,0.08514974,0.0734452,0.08014703
AdamW,adamw,AdamW,18,validation_loss,3,0.07628788,0.003281175,0.001894387,0.95,4.302653,0.00815089,0.06813699,0.08443877,0.07420589,0.08007024
AdamW,adamw,AdamW,19,validation_loss,3,0.07670818,0.00388118,0.002240801,0.95,4.302653,0.009641387,0.0670668,0.08634957,0.07416009,0.08117503
AdamW,adamw,AdamW,20,validation_loss,3,0.07681372,0.00389879,0.002250967,0.95,4.302653,0.009685131,0.06712859,0.08649886,0.07432097,0.08130667
AdamW,adamw,AdamW,21,validation_loss,3,0.07755206,0.003931185,0.002269671,0.95,4.302653,0.009765605,0.06778646,0.08731767,0.07475271,0.0820464
AdamW,adamw,AdamW,22,validation_loss,3,0.07815288,0.003881274,0.002240854,0.95,4.302653,0.009641618,0.06851126,0.0877945,0.07532529,0.08257796
AdamW,adamw,AdamW,23,validation_loss,3,0.07864781,0.003809634,0.002199493,0.95,4.302653,0.009463657,0.06918416,0.08811147,0.07601923,0.08301681
AdamW,adamw,AdamW,24,validation_loss,3,0.07894416,0.003851118,0.002223444,0.95,4.302653,0.009566706,0.06937746,0.08851087,0.0763895,0.0833737
AdamW,adamw,AdamW,25,validation_loss,3,0.07936784,0.004012189,0.002316438,0.95,4.302653,0.00996683,0.06940101,0.08933467,0.07657569,0.08396557
AdamW,adamw,AdamW,26,validation_loss,3,0.07967454,0.003921938,0.002264332,0.95,4.302653,0.009742635,0.0699319,0.08941717,0.07681151,0.08414478
AdamW,adamw,AdamW,27,validation_loss,3,0.07984908,0.003867846,0.002233102,0.95,4.302653,0.009608261,0.07024082,0.08945734,0.07710729,0.0842732
AdamW,adamw,AdamW,28,validation_loss,3,0.07998501,0.003940571,0.00227509,0.95,4.302653,0.00978892,0.07019609,0.08977393,0.077192,0.08449237
AdamW,adamw,AdamW,29,validation_loss,3,0.08006278,0.00393842,0.002273848,0.95,4.302653,0.009783577,0.07027921,0.08984636,0.07727617,0.08456852
AdamW,adamw,AdamW,30,validation_loss,3,0.08009424,0.003942067,0.002275953,0.95,4.302653,0.009792637,0.07030161,0.08988688,0.07730928,0.08460488
AdamW,adamw,AdamW,0,validation_loss_gap,3,-0.0009701259,0.02861295,0.0165197,0.95,4.302653,0.07107852,-0.07204865,0.07010839,-0.01849831,0.03204831
AdamW,adamw,AdamW,1,validation_loss_gap,3,0.01780774,0.001706482,0.0009852381,0.95,4.302653,0.004239137,0.0135686,0.02204687,0.01669799,0.01977273
AdamW,adamw,AdamW,2,validation_loss_gap,3,0.0290903,0.001874296,0.001082125,0.95,4.302653,0.00465601,0.02443429,0.03374631,0.0277997,0.03124017
AdamW,adamw,AdamW,3,validation_loss_gap,3,0.04083932,0.003944817,0.002277541,0.95,4.302653,0.009799468,0.03103985,0.05063879,0.03682783,0.0447139
AdamW,adamw,AdamW,4,validation_loss_gap,3,0.05111551,0.004921546,0.002841456,0.95,4.302653,0.0122258,0.03888972,0.06334131,0.04773701,0.05676215
AdamW,adamw,AdamW,5,validation_loss_gap,3,0.059597,0.004980796,0.002875664,0.95,4.302653,0.01237298,0.04722402,0.07196999,0.05466461,0.06462483
AdamW,adamw,AdamW,6,validation_loss_gap,3,0.06249363,0.002545664,0.00146974,0.95,4.302653,0.006323781,0.05616985,0.06881741,0.05966464,0.06459952
AdamW,adamw,AdamW,7,validation_loss_gap,3,0.06443771,0.004954668,0.002860579,0.95,4.302653,0.01230808,0.05212963,0.07674578,0.06025636,0.06991009
AdamW,adamw,AdamW,8,validation_loss_gap,3,0.07180589,0.003836331,0.002214907,0.95,4.302653,0.009529974,0.06227592,0.08133586,0.06824619,0.07586912
AdamW,adamw,AdamW,9,validation_loss_gap,3,0.08205361,0.008591641,0.004960386,0.95,4.302653,0.02134282,0.06071079,0.1033964,0.07215473,0.08757353
AdamW,adamw,AdamW,10,validation_loss_gap,3,0.07484939,0.004638904,0.002678272,0.95,4.302653,0.01152368,0.06332571,0.08637306,0.06992313,0.07913416
AdamW,adamw,AdamW,11,validation_loss_gap,3,0.07605164,0.003574586,0.002063788,0.95,4.302653,0.008879764,0.06717188,0.0849314,0.0734322,0.08012389
AdamW,adamw,AdamW,12,validation_loss_gap,3,0.07897627,0.003621146,0.00209067,0.95,4.302653,0.008995426,0.06998085,0.0879717,0.07567535,0.08284949
AdamW,adamw,AdamW,13,validation_loss_gap,3,0.08255469,0.001581397,0.0009130198,0.95,4.302653,0.003928407,0.07862628,0.0864831,0.0808293,0.08393515
AdamW,adamw,AdamW,14,validation_loss_gap,3,0.07751821,0.004582235,0.002645555,0.95,4.302653,0.0113829,0.06613531,0.08890111,0.07223415,0.08039667
AdamW,adamw,AdamW,15,validation_loss_gap,3,0.07700654,0.004860069,0.002805962,0.95,4.302653,0.01207308,0.06493346,0.08907962,0.07210122,0.08182006
AdamW,adamw,AdamW,16,validation_loss_gap,3,0.07404043,0.002815289,0.001625408,0.95,4.302653,0.006993564,0.06704686,0.08103399,0.07231564,0.07728917
AdamW,adamw,AdamW,17,validation_loss_gap,3,0.0756498,0.003780348,0.002182585,0.95,4.302653,0.009390905,0.06625889,0.0850407,0.07334554,0.08001266
AdamW,adamw,AdamW,18,validation_loss_gap,3,0.07618611,0.003289057,0.001898938,0.95,4.302653,0.008170471,0.06801564,0.08435659,0.07408086,0.07997623
AdamW,adamw,AdamW,19,validation_loss_gap,3,0.07662283,0.003885713,0.002243418,0.95,4.302653,0.009652647,0.06697018,0.08627547,0.07406282,0.081094
AdamW,adamw,AdamW,20,validation_loss_gap,3,0.07673849,0.003901874,0.002252748,0.95,4.302653,0.009692791,0.0670457,0.08643128,0.0742369,0.08123446
AdamW,adamw,AdamW,21,validation_loss_gap,3,0.07748443,0.003933474,0.002270992,0.95,4.302653,0.00977129,0.06771314,0.08725572,0.0746783,0.08198046
AdamW,adamw,AdamW,22,validation_loss_gap,3,0.07809177,0.00388337,0.002242065,0.95,4.302653,0.009646825,0.06844494,0.08773859,0.07525846,0.08251838
AdamW,adamw,AdamW,23,validation_loss_gap,3,0.07859134,0.003810981,0.002200271,0.95,4.302653,0.009467002,0.06912434,0.08805834,0.07595818,0.08296135
AdamW,adamw,AdamW,24,validation_loss_gap,3,0.07889162,0.003852242,0.002224093,0.95,4.302653,0.009569499,0.06932213,0.08846112,0.07633273,0.08332207
AdamW,adamw,AdamW,25,validation_loss_gap,3,0.0793184,0.004013387,0.00231713,0.95,4.302653,0.009969806,0.06934859,0.0892882,0.07652252,0.08391705
AdamW,adamw,AdamW,26,validation_loss_gap,3,0.07962739,0.003923169,0.002265042,0.95,4.302653,0.009745691,0.0698817,0.08937308,0.0767607,0.08409847
AdamW,adamw,AdamW,27,validation_loss_gap,3,0.07980362,0.003868903,0.002233712,0.95,4.302653,0.009610887,0.07019273,0.08941451,0.07705848,0.0842285
AdamW,adamw,AdamW,28,validation_loss_gap,3,0.07994061,0.003941567,0.002275664,0.95,4.302653,0.009791394,0.07014921,0.089732,0.07714436,0.08444867
AdamW,adamw,AdamW,29,validation_loss_gap,3,0.08001893,0.003939407,0.002274418,0.95,4.302653,0.00978603,0.0702329,0.08980496,0.07722913,0.08452537
AdamW,adamw,AdamW,30,validation_loss_gap,3,0.08005058,0.003943044,0.002276517,0.95,4.302653,0.009795064,0.07025552,0.08984564,0.07726244,0.08456191
