arm,arm_label,family,variant,layer,epoch,metric,n,mean,std,sem,ci_half_width,ci_low,ci_high,minimum,maximum
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,6,m_midpoint,3,206.666667,15.502688,8.950481,38.510812,168.155855,245.177478,189.0,218.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,7,m_midpoint,3,201.333333,11.015141,6.359595,27.363127,173.970206,228.696461,190.0,212.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,8,m_midpoint,3,197.0,15.524175,8.962886,38.564188,158.435812,235.564188,182.0,213.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,9,m_midpoint,3,213.666667,11.590226,6.69162,28.791717,184.87495,242.458384,206.0,227.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,10,m_midpoint,3,203.666667,19.347696,11.170397,48.062341,155.604326,251.729007,192.0,226.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,11,m_midpoint,3,190.0,7.549834,4.358899,18.754828,171.245172,208.754828,182.0,197.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,12,m_midpoint,3,189.0,2.0,1.154701,4.968275,184.031725,193.968275,187.0,191.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,13,m_midpoint,3,191.0,2.645751,1.527525,6.572411,184.427589,197.572411,188.0,193.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,14,m_midpoint,3,194.0,4.358899,2.516611,10.828105,183.171895,204.828105,191.0,199.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,15,m_midpoint,3,204.0,21.0,12.124356,52.166892,151.833108,256.166892,189.0,228.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,16,m_midpoint,3,202.333333,22.678918,13.09368,56.337556,145.995777,258.670889,185.0,228.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,17,m_midpoint,3,200.0,20.223748,11.676187,50.238576,149.761424,250.238576,185.0,223.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,18,m_midpoint,3,195.666667,35.837597,20.690846,89.025525,106.641141,284.692192,163.0,234.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,19,m_midpoint,3,205.0,21.656408,12.503333,53.797499,151.202501,258.797499,192.0,230.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,20,m_midpoint,3,205.0,22.538855,13.012814,55.989621,149.010379,260.989621,191.0,231.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,21,m_midpoint,3,204.0,22.51666,13.0,55.934485,148.065515,259.934485,191.0,230.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,22,m_midpoint,3,204.333333,22.233608,12.83658,55.231345,149.101989,259.564678,191.0,230.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,23,m_midpoint,3,204.666667,20.305993,11.72367,50.442882,154.223785,255.109549,191.0,228.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,24,m_midpoint,3,201.333333,22.27854,12.862521,55.342961,145.990373,256.676294,187.0,227.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,25,m_midpoint,3,204.333333,22.27854,12.862521,55.342961,148.990373,259.676294,190.0,230.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,26,m_midpoint,3,201.666667,23.755701,13.71536,59.012433,142.654234,260.6791,186.0,229.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,27,m_midpoint,3,202.333333,23.288051,13.445363,57.850726,144.482607,260.18406,186.0,229.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,28,m_midpoint,3,205.0,20.880613,12.055428,51.870318,153.129682,256.870318,191.0,229.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,29,m_midpoint,3,204.0,22.605309,13.051181,56.154701,147.845299,260.154701,189.0,230.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc1,30,m_midpoint,3,206.666667,21.548395,12.440972,53.529181,153.137486,260.195848,186.0,229.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,0,m_midpoint,3,203.0,8.888194,5.131601,22.079499,180.920501,225.079499,196.0,213.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,1,m_midpoint,3,209.333333,5.507571,3.179797,13.681564,195.65177,223.014897,204.0,215.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,2,m_midpoint,3,197.333333,2.516611,1.452966,6.251609,191.081724,203.584943,195.0,200.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,3,m_midpoint,3,196.333333,6.506407,3.756476,16.162811,180.170522,212.496145,190.0,203.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,4,m_midpoint,3,214.666667,18.230012,10.525102,45.28586,169.380807,259.952527,195.0,231.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,5,m_midpoint,3,207.666667,21.126603,12.19745,52.48139,155.185277,260.148057,188.0,230.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,6,m_midpoint,3,204.666667,9.504385,5.487359,23.610201,181.056466,228.276868,195.0,214.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,7,m_midpoint,3,210.666667,25.774665,14.88101,64.027816,146.63885,274.694483,183.0,234.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,8,m_midpoint,3,216.0,1.732051,1.0,4.302653,211.697347,220.302653,215.0,218.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,9,m_midpoint,3,209.666667,25.774665,14.88101,64.027816,145.63885,273.694483,182.0,233.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,10,m_midpoint,3,206.0,23.643181,13.650397,58.732917,147.267083,264.732917,179.0,223.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,11,m_midpoint,3,208.666667,26.0832,15.059143,64.794261,143.872405,273.460928,180.0,231.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,12,m_midpoint,3,186.333333,23.115651,13.345827,57.422461,128.910872,243.755794,172.0,213.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,13,m_midpoint,3,229.0,9.539392,5.507571,23.697163,205.302837,252.697163,219.0,238.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,14,m_midpoint,3,217.333333,3.785939,2.185813,9.404794,207.92854,226.738127,213.0,220.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,15,m_midpoint,3,224.666667,11.676187,6.741249,29.005255,195.661411,253.671922,212.0,235.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,16,m_midpoint,3,217.0,7.0,4.041452,17.388964,199.611036,234.388964,212.0,225.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,17,m_midpoint,3,228.333333,11.06044,6.385748,27.475656,200.857677,255.808989,218.0,240.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,18,m_midpoint,3,232.0,15.716234,9.073772,39.041289,192.958711,271.041289,221.0,250.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,19,m_midpoint,3,229.333333,11.930353,6.887993,29.636641,199.696692,258.969974,221.0,243.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,20,m_midpoint,3,220.333333,4.725816,2.728451,11.739577,208.593757,232.07291,215.0,224.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,21,m_midpoint,3,228.0,9.643651,5.567764,23.956157,204.043843,251.956157,221.0,239.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,22,m_midpoint,3,240.0,18.35756,10.598742,45.602706,194.397294,285.602706,219.0,253.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,23,m_midpoint,3,226.666667,12.055428,6.960204,29.947342,196.719324,256.614009,214.0,238.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,24,m_midpoint,3,228.0,9.539392,5.507571,23.697163,204.302837,251.697163,219.0,238.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,25,m_midpoint,3,228.0,9.539392,5.507571,23.697163,204.302837,251.697163,219.0,238.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,26,m_midpoint,3,234.333333,14.571662,8.412953,36.198015,198.135318,270.531348,219.0,248.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,27,m_midpoint,3,234.333333,14.843629,8.569973,36.87362,197.459714,271.206953,218.0,247.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,28,m_midpoint,3,234.0,14.73092,8.504901,36.593634,197.406366,270.593634,218.0,247.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,29,m_midpoint,3,233.333333,14.571662,8.412953,36.198015,197.135318,269.531348,218.0,247.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc2,30,m_midpoint,3,233.666667,14.640128,8.452482,36.368093,197.298574,270.03476,218.0,247.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,0,m_midpoint,3,9.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,1,m_midpoint,3,9.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,2,m_midpoint,3,9.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,3,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,4,m_midpoint,3,9.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,5,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,6,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,7,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,8,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,9,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,10,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,11,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,12,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,13,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,14,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,15,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,16,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,17,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,18,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,19,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,20,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,21,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,22,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,23,m_midpoint,3,9.666667,0.57735,0.333333,1.434218,8.232449,11.100884,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,24,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,25,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,26,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,27,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,28,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,29,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
old_muon,old Muon + aux AdamW,sgd_momentum_muon,old,fc3,30,m_midpoint,3,9.333333,0.57735,0.333333,1.434218,7.899116,10.767551,9.0,10.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,0,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,1,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,2,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,3,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,4,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,5,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,6,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,7,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,8,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,9,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,10,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,11,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,12,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,13,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,14,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,15,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,16,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,17,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,18,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,19,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,20,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,21,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,22,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,23,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,24,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,25,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,26,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,27,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,28,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,29,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc1,30,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,0,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,1,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,2,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,3,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,4,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,5,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,6,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,7,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,8,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,9,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,10,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,11,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,12,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,13,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,14,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,15,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,16,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,17,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,18,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,19,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,20,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,21,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,22,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,23,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,24,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,25,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,26,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,27,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,28,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,29,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc2,30,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,0,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,1,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,2,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,3,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,4,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,5,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,6,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,7,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,8,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,9,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,10,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,11,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,12,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,13,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,14,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,15,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,16,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,17,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,18,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,19,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,20,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,21,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,22,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,23,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_adamw,"new AdamW, horizon optimized",adamw,horizon_optimized,fc3,24,num_traps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
