run,optimizer,optimizer_label,layer,epoch,metric,n,mean,std,sem,confidence,critical_value,ci_half_width,ci_low,ci_high,minimum,maximum
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,26,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,27,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,28,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,29,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,30,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,0,normalized_lambda_max,3,3.20139,0.055544,0.032068,0.95,4.302653,0.137978,3.063412,3.339369,3.140338,3.248933
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,1,normalized_lambda_max,3,3.222003,0.045322,0.026167,0.95,4.302653,0.112586,3.109417,3.334589,3.169847,3.251805
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,2,normalized_lambda_max,3,3.60979,0.069279,0.039999,0.95,4.302653,0.1721,3.43769,3.78189,3.557985,3.688483
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,3,normalized_lambda_max,3,4.415136,0.056492,0.032616,0.95,4.302653,0.140334,4.274802,4.55547,4.35126,4.458529
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,4,normalized_lambda_max,3,5.038268,0.055743,0.032183,0.95,4.302653,0.138472,4.899796,5.17674,5.006048,5.102634
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,5,normalized_lambda_max,3,5.569938,0.092617,0.053473,0.95,4.302653,0.230074,5.339864,5.800012,5.505523,5.676078
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,6,normalized_lambda_max,3,5.95211,0.077958,0.045009,0.95,4.302653,0.193658,5.758452,6.145768,5.905315,6.042104
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,7,normalized_lambda_max,3,6.40799,0.154932,0.08945,0.95,4.302653,0.384872,6.023118,6.792862,6.267728,6.574292
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,8,normalized_lambda_max,3,6.915292,0.418404,0.241565,0.95,4.302653,1.039372,5.875919,7.954664,6.6641,7.398293
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,9,normalized_lambda_max,3,7.231038,0.289341,0.167051,0.95,4.302653,0.718764,6.512274,7.949802,7.056757,7.565035
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,10,normalized_lambda_max,3,7.470897,0.347943,0.200885,0.95,4.302653,0.864337,6.60656,8.335235,7.120962,7.816813
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,11,normalized_lambda_max,3,7.584654,0.15401,0.088918,0.95,4.302653,0.382581,7.202073,7.967235,7.40735,7.685204
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,12,normalized_lambda_max,3,7.947714,0.019327,0.011158,0.95,4.302653,0.04801,7.899704,7.995725,7.927771,7.966359
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,13,normalized_lambda_max,3,8.12191,0.058212,0.033609,0.95,4.302653,0.144606,7.977304,8.266517,8.061774,8.177985
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,14,normalized_lambda_max,3,8.365171,0.090463,0.052229,0.95,4.302653,0.224723,8.140449,8.589894,8.294151,8.467019
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,15,normalized_lambda_max,3,8.681432,0.242573,0.14005,0.95,4.302653,0.602585,8.078847,9.284017,8.472912,8.947652
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,16,normalized_lambda_max,3,8.80954,0.045442,0.026236,0.95,4.302653,0.112883,8.696657,8.922424,8.760287,8.849836
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,17,normalized_lambda_max,3,9.011166,0.134292,0.077533,0.95,4.302653,0.333599,8.677566,9.344765,8.884123,9.15169
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,18,normalized_lambda_max,3,9.117662,0.2012,0.116163,0.95,4.302653,0.499809,8.617854,9.617471,8.903324,9.302458
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,19,normalized_lambda_max,3,9.253102,0.174501,0.100748,0.95,4.302653,0.433485,8.819616,9.686587,9.077455,9.426434
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,20,normalized_lambda_max,3,9.381332,0.137581,0.079432,0.95,4.302653,0.341769,9.039563,9.723101,9.236776,9.510672
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,21,normalized_lambda_max,3,9.40502,0.117308,0.067728,0.95,4.302653,0.29141,9.11361,9.696431,9.32387,9.539522
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,22,normalized_lambda_max,3,9.50756,0.026634,0.015377,0.95,4.302653,0.066163,9.441397,9.573723,9.487241,9.537713
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,23,normalized_lambda_max,3,9.58816,0.017867,0.010315,0.95,4.302653,0.044383,9.543776,9.632543,9.569009,9.60438
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,24,normalized_lambda_max,3,9.634234,0.057049,0.032937,0.95,4.302653,0.141717,9.492517,9.77595,9.574815,9.688573
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,25,normalized_lambda_max,3,9.661026,0.046469,0.026829,0.95,4.302653,0.115435,9.545592,9.776461,9.610955,9.702765
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,26,normalized_lambda_max,3,9.703837,0.041307,0.023848,0.95,4.302653,0.102612,9.601225,9.806448,9.659392,9.74105
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,27,normalized_lambda_max,3,9.747518,0.037631,0.021726,0.95,4.302653,0.093479,9.654039,9.840997,9.710937,9.786117
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,28,normalized_lambda_max,3,9.788706,0.042249,0.024392,0.95,4.302653,0.104951,9.683755,9.893658,9.742048,9.824372
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,29,normalized_lambda_max,3,9.827682,0.041917,0.024201,0.95,4.302653,0.104126,9.723556,9.931809,9.783354,9.866677
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,30,normalized_lambda_max,3,9.857554,0.040569,0.023422,0.95,4.302653,0.100778,9.756775,9.958332,9.814468,9.895019
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,0,normalized_lambda_max,3,3.921392,0.020161,0.01164,0.95,4.302653,0.050084,3.871308,3.971476,3.908228,3.944603
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,1,normalized_lambda_max,3,3.947821,0.04862,0.028071,0.95,4.302653,0.12078,3.827041,4.068601,3.902572,3.999227
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,2,normalized_lambda_max,3,4.302014,0.050673,0.029256,0.95,4.302653,0.125878,4.176136,4.427892,4.265434,4.359853
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,3,normalized_lambda_max,3,4.885232,0.086619,0.05001,0.95,4.302653,0.215175,4.670058,5.100407,4.801994,4.974877
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,4,normalized_lambda_max,3,5.336142,0.172921,0.099836,0.95,4.302653,0.42956,4.906582,5.765702,5.177947,5.52075
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,5,normalized_lambda_max,3,5.746208,0.218087,0.125913,0.95,4.302653,0.541758,5.20445,6.287966,5.565413,5.988417
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,6,normalized_lambda_max,3,6.153429,0.323273,0.186642,0.95,4.302653,0.803055,5.350374,6.956484,5.903856,6.518612
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,7,normalized_lambda_max,3,6.451822,0.122174,0.070537,0.95,4.302653,0.303498,6.148325,6.75532,6.348285,6.586576
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,8,normalized_lambda_max,3,6.776986,0.262744,0.151695,0.95,4.302653,0.652693,6.124293,7.429679,6.540216,7.059656
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,9,normalized_lambda_max,3,7.072398,0.313749,0.181143,0.95,4.302653,0.779395,6.293003,7.851793,6.765772,7.392815
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,10,normalized_lambda_max,3,7.283564,0.39911,0.230426,0.95,4.302653,0.991445,6.292119,8.275009,6.99888,7.739761
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,11,normalized_lambda_max,3,7.522623,0.331245,0.191245,0.95,4.302653,0.822859,6.699764,8.345482,7.312398,7.904462
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,12,normalized_lambda_max,3,7.804197,0.356104,0.205597,0.95,4.302653,0.88461,6.919586,8.688807,7.585458,8.215104
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,13,normalized_lambda_max,3,7.957121,0.244985,0.141442,0.95,4.302653,0.608577,7.348544,8.565697,7.684207,8.158048
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,14,normalized_lambda_max,3,8.182875,0.35593,0.205496,0.95,4.302653,0.884178,7.298696,9.067053,7.818508,8.529721
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,15,normalized_lambda_max,3,8.368918,0.274307,0.158371,0.95,4.302653,0.681417,7.687501,9.050335,8.162811,8.68026
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,16,normalized_lambda_max,3,8.586379,0.396456,0.228894,0.95,4.302653,0.984852,7.601527,9.571232,8.192718,8.985573
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,17,normalized_lambda_max,3,8.807042,0.363654,0.209956,0.95,4.302653,0.903367,7.903675,9.710409,8.474812,9.195557
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,18,normalized_lambda_max,3,9.070783,0.363527,0.209882,0.95,4.302653,0.903051,8.167732,9.973833,8.724915,9.44971
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,19,normalized_lambda_max,3,9.228782,0.40552,0.234127,0.95,4.302653,1.007367,8.221415,10.236149,8.873022,9.670333
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,20,normalized_lambda_max,3,9.392452,0.375033,0.216525,0.95,4.302653,0.931634,8.460818,10.324085,9.044517,9.789703
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,21,normalized_lambda_max,3,9.586671,0.374616,0.216285,0.95,4.302653,0.930598,8.656072,10.517269,9.221093,9.969715
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,22,normalized_lambda_max,3,9.807022,0.340563,0.196624,0.95,4.302653,0.846005,8.961017,10.653027,9.457617,10.137994
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,23,normalized_lambda_max,3,10.001327,0.358491,0.206975,0.95,4.302653,0.890542,9.110785,10.891869,9.64187,10.358845
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,24,normalized_lambda_max,3,10.147643,0.333508,0.192551,0.95,4.302653,0.828479,9.319163,10.976122,9.797191,10.461127
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,25,normalized_lambda_max,3,10.202627,0.325319,0.187823,0.95,4.302653,0.808138,9.394489,11.010765,9.846798,10.484811
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,26,normalized_lambda_max,3,10.197065,0.315509,0.182159,0.95,4.302653,0.783769,9.413296,10.980834,9.841363,10.44313
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,27,normalized_lambda_max,3,10.166857,0.315234,0.182001,0.95,4.302653,0.783086,9.383772,10.949943,9.807588,10.397157
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,28,normalized_lambda_max,3,10.146427,0.329568,0.190276,0.95,4.302653,0.818692,9.327734,10.965119,9.770028,10.383188
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,29,normalized_lambda_max,3,10.133161,0.334918,0.193365,0.95,4.302653,0.831983,9.301179,10.965144,9.749583,10.367622
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,30,normalized_lambda_max,3,10.12669,0.335431,0.193661,0.95,4.302653,0.833257,9.293434,10.959947,9.742176,10.359264
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,0,normalized_lambda_max,3,1.246101,0.041304,0.023847,0.95,4.302653,0.102605,1.143496,1.348706,1.220047,1.293724
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,1,normalized_lambda_max,3,1.234527,0.041719,0.024087,0.95,4.302653,0.103636,1.130891,1.338164,1.210315,1.282701
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,2,normalized_lambda_max,3,1.229195,0.023308,0.013457,0.95,4.302653,0.0579,1.171294,1.287095,1.212146,1.255754
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,3,normalized_lambda_max,3,1.238528,0.006803,0.003928,0.95,4.302653,0.016899,1.221629,1.255427,1.233001,1.246125
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,4,normalized_lambda_max,3,1.248694,0.010644,0.006146,0.95,4.302653,0.026442,1.222252,1.275136,1.239766,1.260474
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,5,normalized_lambda_max,3,1.256767,0.017017,0.009825,0.95,4.302653,0.042272,1.214496,1.299039,1.23728,1.268689
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,6,normalized_lambda_max,3,1.259864,0.020218,0.011673,0.95,4.302653,0.050224,1.20964,1.310088,1.236563,1.272773
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,7,normalized_lambda_max,3,1.268154,0.024667,0.014242,0.95,4.302653,0.061277,1.206877,1.329431,1.239902,1.28542
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,8,normalized_lambda_max,3,1.274087,0.024165,0.013951,0.95,4.302653,0.060028,1.214058,1.334115,1.246388,1.290856
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,9,normalized_lambda_max,3,1.282389,0.026763,0.015452,0.95,4.302653,0.066483,1.215907,1.348872,1.251486,1.297963
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,10,normalized_lambda_max,3,1.281173,0.037691,0.021761,0.95,4.302653,0.09363,1.187543,1.374803,1.237685,1.304403
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,11,normalized_lambda_max,3,1.286171,0.033314,0.019234,0.95,4.302653,0.082757,1.203414,1.368928,1.247733,1.306713
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,12,normalized_lambda_max,3,1.288228,0.035246,0.020349,0.95,4.302653,0.087555,1.200674,1.375783,1.247542,1.309412
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,13,normalized_lambda_max,3,1.293537,0.036852,0.021277,0.95,4.302653,0.091546,1.201991,1.385083,1.25114,1.317893
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,14,normalized_lambda_max,3,1.294786,0.03481,0.020097,0.95,4.302653,0.086472,1.208314,1.381258,1.255492,1.321763
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,15,normalized_lambda_max,3,1.298394,0.040352,0.023297,0.95,4.302653,0.100239,1.198155,1.398632,1.253153,1.330669
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,16,normalized_lambda_max,3,1.298751,0.042089,0.0243,0.95,4.302653,0.104556,1.194194,1.403307,1.251149,1.331044
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,17,normalized_lambda_max,3,1.297902,0.038173,0.022039,0.95,4.302653,0.094828,1.203074,1.39273,1.255253,1.328869
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,18,normalized_lambda_max,3,1.298458,0.040828,0.023572,0.95,4.302653,0.101422,1.197036,1.39988,1.253608,1.333465
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,19,normalized_lambda_max,3,1.296454,0.042115,0.024315,0.95,4.302653,0.104619,1.191835,1.401073,1.25079,1.333769
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,20,normalized_lambda_max,3,1.28997,0.037396,0.02159,0.95,4.302653,0.092896,1.197074,1.382866,1.248395,1.320862
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,21,normalized_lambda_max,3,1.29006,0.04081,0.023562,0.95,4.302653,0.101378,1.188681,1.391438,1.244868,1.324222
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,22,normalized_lambda_max,3,1.288223,0.039386,0.02274,0.95,4.302653,0.097841,1.190382,1.386063,1.244013,1.319569
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,23,normalized_lambda_max,3,1.287377,0.039705,0.022924,0.95,4.302653,0.098633,1.188744,1.38601,1.242457,1.317782
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,24,normalized_lambda_max,3,1.286478,0.039602,0.022864,0.95,4.302653,0.098378,1.1881,1.384855,1.241668,1.316781
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,25,normalized_lambda_max,3,1.28612,0.03999,0.023088,0.95,4.302653,0.099341,1.186778,1.385461,1.240934,1.316953
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,26,normalized_lambda_max,3,1.285885,0.040587,0.023433,0.95,4.302653,0.100822,1.185062,1.386707,1.240189,1.317743
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,27,normalized_lambda_max,3,1.285671,0.041085,0.023721,0.95,4.302653,0.102062,1.183609,1.387733,1.239562,1.318393
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,28,normalized_lambda_max,3,1.285476,0.041502,0.023961,0.95,4.302653,0.103098,1.182379,1.388574,1.239015,1.318879
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,29,normalized_lambda_max,3,1.285389,0.041847,0.02416,0.95,4.302653,0.103953,1.181437,1.389342,1.238645,1.319361
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,30,normalized_lambda_max,3,1.285313,0.042098,0.024305,0.95,4.302653,0.104577,1.180736,1.38989,1.238363,1.319697
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,0,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,1,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,2,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,3,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,4,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,5,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,6,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,7,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,8,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,9,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,10,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,11,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,12,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,13,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,14,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,15,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,16,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,17,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,18,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,19,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,20,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,21,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,22,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,23,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,24,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,25,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,26,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,27,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,28,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,29,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,30,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,0,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,1,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,2,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,3,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,4,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,5,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,6,num_traps,3,0.0,0.0,0.0,0.95,4.302653,0.0,0.0,0.0,0.0,0.0
